	cluster	from	from_category	from_cluster	from_network	from_popularity	from_topic	to	to_category	to_cluster	to_network	to_popularity	to_topic	videos	weight
1581	2591	UCy-YumnMOFdhzYk3mkppJUw	Entertainment	"[""389"", ""2591"", ""3465"", ""3888"", ""4070"", ""5076"", ""5874"", ""9705"", ""11145"", ""13821""]"	None	0	Music	UCQhFrITTeS-QXriD5yjdRIw	Entertainment	""""""	None	1	Music	"[""5EXtTcHZ70c""]"	1
1582	3465	UCy-YumnMOFdhzYk3mkppJUw	Entertainment	"[""389"", ""2591"", ""3465"", ""3888"", ""4070"", ""5076"", ""5874"", ""9705"", ""11145"", ""13821""]"	None	0	Music	UCd_HoizOXiAE5NK4WhITF_A	People & Blogs	""""""	None	1	Sports	"[""Adfy93ScK0U"", ""P5TY1yjhD2o"", ""QgQK_jtNE0A"", ""RO1CDUHRpWg"", ""_1HIjRKdemI"", ""ankmE9P7CD8"", ""evQ-afkvPlw""]"	7
1583	2591	UCy-YumnMOFdhzYk3mkppJUw	Entertainment	"[""389"", ""2591"", ""3465"", ""3888"", ""4070"", ""5076"", ""5874"", ""9705"", ""11145"", ""13821""]"	None	0	Music	UCuRpekarwb0o8V1dZCygR4g	Entertainment	"[""2590"", ""5074""]"	Studio71	1	Lifestyle	"[""wzQ4L3aVaPc""]"	1
1584	5965	UCXodGGoCUuMgLFoTf42OgIw	Entertainment	"[""5965"", ""10225"", ""13088"", ""13394""]"	None	2	Hobby	UC0ebPa2q1rwZVN7dYemunUQ	Film & Animation	"[""3453"", ""7105"", ""9556""]"	BroadbandTV	4	Hobby	"[""fu3yk47twDY""]"	1
1585	13394	UCXodGGoCUuMgLFoTf42OgIw	Entertainment	"[""5965"", ""10225"", ""13088"", ""13394""]"	None	2	Hobby	UCT80pRmuw_PIw_5HrqL9HPQ	Entertainment	"[""12077"", ""13066"", ""13082"", ""13381""]"	None	4	Hobby	"[""9nHGURL1cNw"", ""nWYO3jh2-Zo"", ""sVi4eSNcQvs""]"	3
1586	5965	UCXodGGoCUuMgLFoTf42OgIw	Entertainment	"[""5965"", ""10225"", ""13088"", ""13394""]"	None	2	Hobby	UCIW6kwfGHbBRFpJmGB1Q7-g	Film & Animation	"[""4561"", ""7892"", ""10568"", ""11885""]"	None	2	Hobby	"[""2Enl7rE91sY""]"	1
1587	10225	UCXodGGoCUuMgLFoTf42OgIw	Entertainment	"[""5965"", ""10225"", ""13088"", ""13394""]"	None	2	Hobby	UCjaEkvQsPMqUGwDiwRWVybg	Entertainment	"[""10531"", ""11844"", ""12013"", ""12753"", ""13354"", ""13372""]"	None	3	Hobby	"[""UaXBu1ubb8o""]"	1
1588	346	UCe01l0hvy1Q6PKRvZOgNSEw	People & Blogs	"[""346"", ""953""]"	Studio71	1	Music	UCGNjruKI0ea5RkG7LEAGd1A	People & Blogs	"[""6890""]"	Fullscreen	1	Lifestyle	"[""uTzON-Y-kHI""]"	1
1589	13789	UCgrlGqu-x1I_yQg5qvhLqGw	Entertainment	"[""9576"", ""12629"", ""12739"", ""13378"", ""13789"", ""13897"", ""13898""]"	BroadbandTV	3	Movies	UCKkJlzeE2xO39KoH9pNrEaw	Film & Animation	"[""13877""]"	BroadbandTV	3	Movies	"[""sYKDFQ_exls""]"	1
1590	13378	UCgrlGqu-x1I_yQg5qvhLqGw	Entertainment	"[""9576"", ""12629"", ""12739"", ""13378"", ""13789"", ""13897"", ""13898""]"	BroadbandTV	3	Movies	UCFNZ1cFq0TI6oL1UjFOv2Xw	Film & Animation	"[""11114"", ""13278""]"	BroadbandTV	3	Gaming	"[""NqA4h0OoJUo""]"	1
1591	13789	UCgrlGqu-x1I_yQg5qvhLqGw	Entertainment	"[""9576"", ""12629"", ""12739"", ""13378"", ""13789"", ""13897"", ""13898""]"	BroadbandTV	3	Movies	UCOJa0_2whspVPeHnFcQPubw	Entertainment	"[""10973""]"	BroadbandTV	3		"[""Y_XGVGDoyyM""]"	1
1592	13789	UCgrlGqu-x1I_yQg5qvhLqGw	Entertainment	"[""9576"", ""12629"", ""12739"", ""13378"", ""13789"", ""13897"", ""13898""]"	BroadbandTV	3	Movies	UCPQrFghhMiu2QO0wqX503Kg	Entertainment	"[""13742""]"	BroadbandTV	3		"[""KsVtmyO6Q9U""]"	1
1593	1271	UCO-MH1-2lG0OIPPVO-L2IMw	Comedy	"[""310"", ""1271"", ""2329"", ""3576""]"	None	1	Music	UCRkzUmh6Bo11qyjPgJT_VIg	Entertainment	"[""3144"", ""4122"", ""5751""]"	BroadbandTV	2	Music	"[""Z9QQEw1-e9U""]"	1
1594	1271	UCO-MH1-2lG0OIPPVO-L2IMw	Comedy	"[""310"", ""1271"", ""2329"", ""3576""]"	None	1	Music	UCAB0PedPoUCYsvTAg_Mxd7w	Entertainment	"[""589"", ""2594"", ""3103"", ""4436""]"	PranksNetwork	3	Entertainment	"[""ZBY45fyG-jA""]"	1
1595	3576	UCO-MH1-2lG0OIPPVO-L2IMw	Comedy	"[""310"", ""1271"", ""2329"", ""3576""]"	None	1	Music	UCt3PiR2F6agxWThsJCkvPWg	People & Blogs	"[""150"", ""2445"", ""4684"", ""8356""]"	Maker Studios	3	Lifestyle	"[""S6zke0CFS5k""]"	1
1596	1271	UCO-MH1-2lG0OIPPVO-L2IMw	Comedy	"[""310"", ""1271"", ""2329"", ""3576""]"	None	1	Music	UCOEYO2x_UJLXRUyoYQJ178A	Entertainment	""""""	PranksNetwork	4	Entertainment	"[""aTbn-Bqgj7s"", ""i4i1vCfDDak""]"	2
1597	6592	UCviJA70m9RtEDZ9xY9PcXeg	Entertainment	"[""6592"", ""6593""]"	None	3	Entertainment	UCnivvjOresHwAGU9Rwzp0jA	Entertainment	"[""3344""]"	TubeOne	4	Music	"[""S05ZqbBtCN4""]"	1
1598	6599	UCzNtNcKsSe-IKyOtjUeoRNA	Music	"[""6599"", ""9450"", ""10974""]"	theorchardmusic	2	Rock music	UC7FRzhLh9dMrsXLi0U6zkig	Film & Animation	"[""5968"", ""6619""]"	Maker Studios	3	Movies	"[""hAjhKP-Etaw""]"	1
1599	9813	UCzIzWHfn7wsS_VK0vQHV8Ew	Gaming	"[""9813""]"	Maker Studios	2	Sports game	UCyBqU1CotFqz7aIHgnlfzpg	Gaming	"[""10192""]"	id0iPcHVVMh4ASTXBUYkOA	2	Football	"[""JuF7E8EzLuw""]"	1
1600	13402	UCMry5jwn3fSxXqnqUUIcR0Q	Education	"[""12817"", ""13199"", ""13402"", ""13516"", ""13878""]"	BroadbandTV	3	Children's music	UC5LK4RbEY03XWR_lEMa4Kpw	Education	"[""13591""]"	BroadbandTV	2	Children's music	"[""4vF7UYdAFhQ"", ""6XGt5xan2LM"", ""GjmJJ5M-s7o"", ""QZjde6VnKQU"", ""ScutLKYBmYI"", ""b03cldrVVnI"", ""mR3UApV1EME"", ""ziW6djzvljc""]"	8
1601	5528	UCQuYk8JnW1tploMzdse9c6w	Science & Technology	"[""5092"", ""5528""]"	None	2	Technology	UC8GI5pTnHATgRK6vgWhu_-A	Science & Technology	"[""1214"", ""9222""]"	BroadbandTV	3	Technology	"[""1Qzulb6AGVk"", ""xXWHpu99Wn4""]"	2
1602	956	UCw7SNYrYei7F5ttQO3o-rpA	Entertainment	"[""956""]"	disney interactive	3	TV shows	UCflChNu1_bjETdXiBfVzSPg	Entertainment	""""""	Maker Studios	2	Gaming	"[""jTDGbYAh4BU""]"	1
1603	6597	UCLRpI5yd10aJxSel3e6MlNw	Music	"[""6597""]"	NewHavenAssetManagementLLC	4	Music	UCplkk3J5wrEl0TNrthHjq4Q	Entertainment	"[""1474""]"	emipub	4	Music	"[""i7hvuTfY5XA""]"	1
1604	9704	UCfa352_VIp2AI7R9Euh0QfA	People & Blogs	"[""9704""]"	Fullscreen	4	Lifestyle	UCRy_iMj99l70hgxoakinicA	People & Blogs	"[""2639""]"	Studio71	2	Lifestyle	"[""pKeLYAV_rCM""]"	1
1605	9614	UCnq86-ux5-xm_qduyKOXkWQ	People & Blogs	"[""3661"", ""8083"", ""9563"", ""9614""]"	BroadbandTV	3	Lifestyle	UCpVW4P0TGhGUMPUgH4y1fXw	Entertainment	"[""9772""]"	BroadbandTV	1	Gaming	"[""1nVyd2I0h1M"", ""_rIKueV8UVM""]"	2
1606	6989	UCGcltwAa9xthAVTMF2ZrRYg	Entertainment	"[""6989""]"	Maker Studios	3	Hobby	UC45TGakhd-QcI_Y3WLMz3-g	Entertainment	"[""9815"", ""10907"", ""11998"", ""12084"", ""13112""]"	Maker Studios	3	Hobby	"[""OwRvOUSjOb0""]"	1
1607	6989	UCGcltwAa9xthAVTMF2ZrRYg	Entertainment	"[""6989""]"	Maker Studios	3	Hobby	UCKjjmMqvuxNYw8c6knceexQ	Entertainment	"[""3705"", ""5826""]"	Maker Studios	4	Hobby	"[""esoqffqi5LA""]"	1
1608	2824	UCa0hrCp-JVXorBqXexI_F8Q	Entertainment	"[""610"", ""2824"", ""2972""]"	Fullscreen	2	Action game	UCRZglZD3Zbz6fgz5IzMXcGg	Entertainment	"[""480"", ""3387"", ""7742"", ""8855"", ""8856""]"	Machinima	3	Gaming	"[""6gHskUKDtZ8""]"	1
1609	2559	UCRmqkUNRzjKtZSn33VxaVFw	Entertainment	"[""2559"", ""5723""]"	None	3	Food	UCplwPnjH1AAB1He_7rMkHgQ	Entertainment	"[""7598""]"	BroadbandTV	4	TV shows	"[""Dp9GaVZRYCI""]"	1
1610	2559	UCRmqkUNRzjKtZSn33VxaVFw	Entertainment	"[""2559"", ""5723""]"	None	3	Food	UC3gWv-0A3qEeFBJESlsJa0g	Education	"[""108"", ""797"", ""1169"", ""1628"", ""3570""]"	Studio71	2	Music	"[""iMrjeGClLTo""]"	1
1611	2559	UCRmqkUNRzjKtZSn33VxaVFw	Entertainment	"[""2559"", ""5723""]"	None	3	Food	UCdmGjywrxeOPfC7vDllmSgQ	Science & Technology	"[""4414"", ""6081"", ""7125""]"	None	4	Technology	"[""QnAKfbwFDGI""]"	1
1612	4958	UCZHfmiIPaWQSsKsEUg-_xpA	Entertainment	"[""4958""]"	BroadbandTV	3	Lifestyle	UCoKGanMmrKj8RAqAwS5vRug	People & Blogs	"[""4811"", ""4812"", ""6126""]"	None	2	Lifestyle	"[""VoMgoLKRQ34""]"	1
1613	10157	UCYfoNGIWq7109U2mgFR3DUg	Gaming	"[""6748"", ""8138"", ""8993"", ""9208"", ""9615"", ""10157"", ""10692"", ""10981"", ""12220""]"	BroadbandTV	3	Action game	UCJ_beVv6STCc-ahDiG2x8ig	Entertainment	"[""6017""]"	Maker Studios	3	Music	"[""yirxRaUuZh4""]"	1
1614	10151	UCRxcewFUPZR41XTn0M-UM0w	Sports	"[""4692"", ""7029"", ""7230"", ""7256"", ""8950"", ""10151""]"	Freedom!	2	Professional wrestling	UCEVpFPPjuOTEqnm7QzWsImA	Sports	"[""3626"", ""4815"", ""9053"", ""11369""]"	BroadbandTV	3	Professional wrestling	"[""oTil1YKzyYA""]"	1
1615	8950	UCRxcewFUPZR41XTn0M-UM0w	Sports	"[""4692"", ""7029"", ""7230"", ""7256"", ""8950"", ""10151""]"	Freedom!	2	Professional wrestling	UCEL94CXdNKIjXwGooGJczIQ	Entertainment	""""""	WWE	2	Professional wrestling	"[""S27BzHGZI8o""]"	1
1616	4703	UCr_n3xjYfYbla84jdhi9FXA	Entertainment	"[""1204"", ""1216"", ""2695"", ""4703""]"	Maker Studios	2	Lifestyle	UC5i7OrdssGNx43VvbLUzGUw	Music	"[""6850""]"	Maker Studios	3	Music	"[""unx4JmzmbUM""]"	1
1617	2695	UCr_n3xjYfYbla84jdhi9FXA	Entertainment	"[""1204"", ""1216"", ""2695"", ""4703""]"	Maker Studios	2	Lifestyle	UCOpcACMWblDls9Z6GERVi1A	Film & Animation	"[""732"", ""3287"", ""4424"", ""7664"", ""7665"", ""8162"", ""10011"", ""13855""]"	Break	4	Movies	"[""-YlX5viLxuc"", ""9SGOCVFP6Uk""]"	2
1618	1216	UCr_n3xjYfYbla84jdhi9FXA	Entertainment	"[""1204"", ""1216"", ""2695"", ""4703""]"	Maker Studios	2	Lifestyle	UCeP8Z6D1EckBkN66UQGzMFw	Entertainment	""""""	Maker Studios	2	Tourism	"[""S7C9Uk-b4hk""]"	1
1619	13027	UC3gaQduurXoDOFMSNSKnJVA	People & Blogs	"[""521"", ""3847"", ""13027""]"	None	0	Food	UCpZEHV2ZGpAkF4hCNBJ6XHQ	How-to & Style	"[""1582""]"	StyleHaul	2	Lifestyle	"[""j69BbbQYKcs""]"	1
1620	2328	UCavTVjugW1OejDAq0aDzdMw	Film & Animation	"[""2328""]"	Maker Studios	4	Music	UC-lHJZR3Gqxm24_Vd_AJ5Yw	Comedy	"[""1267"", ""5367"", ""8259"", ""11929""]"	Maker Studios	6	Gaming	"[""LjzfP-xut7Q""]"	1
1621	2328	UCavTVjugW1OejDAq0aDzdMw	Film & Animation	"[""2328""]"	Maker Studios	4	Music	UC94Z4HZJkhPm94YPH1GE3bw	Entertainment	"[""1620"", ""2593""]"	BroadbandTV	3	Music	"[""1stwIiEM7ys""]"	1
1622	5461	UCLS4wuBNQTIr4RAAG_stxOQ	Entertainment	"[""5461""]"	BroadbandTV	4	Gaming	UCgvqvBoSHB1ctlyyhoHrGwQ	Comedy	"[""3708"", ""6455""]"	Maker Studios	4	Action game	"[""MCgRcBdJFs8"", ""V_0d8qLqGU0""]"	2
1623	5461	UCLS4wuBNQTIr4RAAG_stxOQ	Entertainment	"[""5461""]"	BroadbandTV	4	Gaming	UCvozFSZ-S8C9aG0wGyxSEYA	People & Blogs	"[""6335"", ""6336""]"	Maker Studios	3	Gaming	"[""w5Lphbz33Gg""]"	1
1624	11752	UCyBgBxEuMM2sXMEuHHu8X6Q	People & Blogs	"[""1143"", ""2842"", ""11752""]"	None	2	Lifestyle	UCh1wVdMXm1Qr7iOTuKy9egA	Entertainment	"[""3145"", ""7976""]"	BroadbandTV	3	Lifestyle	"[""Uq5zkLwutIA""]"	1
1625	5444	UCfSkUDlRZMP4oH3dKNlrsUw	Entertainment	"[""2848"", ""5444"", ""5445""]"	Studio71	1	Lifestyle	UCdjMLP2Lq7T6ZlNJXKt8G5A	How-to & Style	"[""1894""]"	None	3	Lifestyle	"[""1WH2NmDLdy8"", ""JoFJznG63tE"", ""Vj2zezljHQI""]"	3
1626	13827	UCzbsojogXsEBljxVAHC5YIg	Cars & Vehicles	"[""13826"", ""13827""]"	None	2	Vehicles	UCepEtTIMTtU-MbFHz-pOZMw	Film & Animation	"[""444"", ""6660""]"	ScaleLab	3	Fitness	"[""YQAjqCXu-4k""]"	1
1627	3543	UCriRvZSnEFPSMqSya2s2U6g	Sports	"[""2865"", ""3543""]"	BroadbandTV	3	Football	UCGmK5lxJny00jnQl03rvgEw	People & Blogs	""""""	BroadbandTV	3	Lifestyle	"[""0oLCr7LTVH0"", ""6oSlQU-DPWw"", ""BZjPwauyCy4"", ""Cv2CS4fiNmQ"", ""MhQmzhLqa4A"", ""S3mR9B8uyTQ"", ""r2CiJAtfXx4""]"	7
1628	2865	UCriRvZSnEFPSMqSya2s2U6g	Sports	"[""2865"", ""3543""]"	BroadbandTV	3	Football	UCnsZ4GPxvLUmadQuxwXxaHw	Comedy	"[""4739""]"	BroadbandTV	3	Lifestyle	"[""Z_I8Y8p7AyM""]"	1
1629	2865	UCriRvZSnEFPSMqSya2s2U6g	Sports	"[""2865"", ""3543""]"	BroadbandTV	3	Football	UCbIV7t22dH_d75fv1GP56zA	Travel & Events	"[""612"", ""3481"", ""4895"", ""5391""]"	ScaleLab	3	Lifestyle	"[""eTXPphQ3IDI""]"	1
1630	8907	UCFcMBviRBU-JZz5wlo_TGNA	People & Blogs	"[""3932"", ""3933"", ""8907""]"	Maker Studios	2	Hobby	UCKd1OjLzqPNFmDMheIED7Mg	People & Blogs	"[""8906"", ""9899"", ""12490"", ""13837""]"	Maker Studios	3	Hobby	"[""1OTJegLH1t4"", ""YhHkcwiIpks"", ""_2JGygYiBk0""]"	3
1631	11406	UCZG6HkrOLCmbQCDFROc5bVQ	Entertainment	"[""10199"", ""11406"", ""11859"", ""11866""]"	BroadbandTV	3	Action game	UCX3dGU5U-yCJqqDLOh1BYmA	Entertainment	"[""6972"", ""10457"", ""11179"", ""11184"", ""11432"", ""12231"", ""13604"", ""13982""]"	ScaleLab	3	Strategy video game	"[""zPUUiRKVMLk""]"	1
1632	2228	UCYWtYb0GcYrhDxOykcUpzJw	Comedy	"[""2228""]"	None	3	Lifestyle	UCMpWpGXG8tlWA6Xban2m6oA	Entertainment	"[""2082"", ""4813"", ""8071"", ""9219"", ""10037"", ""10254"", ""10257"", ""10400""]"	onerpmweb affiliate	3	Music	"[""KXbg3q1YrU0"", ""N2kgwnJGtAc""]"	2
1633	2228	UCYWtYb0GcYrhDxOykcUpzJw	Comedy	"[""2228""]"	None	3	Lifestyle	UCxyk5VZ-BY-5rvIx1_Zx9wA	People & Blogs	"[""8415""]"	Maker Studios	4	Music	"[""JIde27j6iJU""]"	1
1634	1352	UCN7gJU_0TEWR77f2_hnLklA	Comedy	"[""1281"", ""1352""]"	None	2	Music	UCbpaJSgJlTmjoKdbomn-Irw	Music	""""""	ONErpm	2	Music	"[""4e9QPHih0h4""]"	1
1635	3950	UCJogD0_PWsV3oamM4XW8BFg	Entertainment	"[""3950""]"	Maker Studios	2	Lifestyle	UC06TVHWIMCh0IZkq1ZsLKQw	People & Blogs	"[""3121""]"	Age of Media	2	Lifestyle	"[""tIFhro-mE5g""]"	1
1636	3950	UCJogD0_PWsV3oamM4XW8BFg	Entertainment	"[""3950""]"	Maker Studios	2	Lifestyle	UCg2z1irSzSN68c2oLi3pvbw	People & Blogs	"[""5922"", ""7534""]"	None	3	Fashion	"[""PT5Hai266Ys""]"	1
1637	4338	UC25TmsJidl31Hbf5PVckK8Q	Science & Technology	"[""4338""]"	Fullscreen	3	Technology	UC-tZk0bsaiq9KANWZ2BPO8w	Science & Technology	"[""1513""]"	None	2	Technology	"[""UKmTeS9swzE""]"	1
1638	4338	UC25TmsJidl31Hbf5PVckK8Q	Science & Technology	"[""4338""]"	Fullscreen	3	Technology	UC55Jb99LT3IINRY_g5V6rtA	Science & Technology	"[""9680"", ""9681"", ""9930""]"	BroadbandTV	2	Technology	"[""PJkZBLy2CKA""]"	1
1639	3548	UCqDauP_ke8Lwt8Hg3Xv-8Iw	Entertainment	"[""3548""]"	None	4	Hobby	UC3FZmaEFoeMneQa1fubP74g	Entertainment	""""""	None	1	Hobby	"[""y9U5jlvjGFk""]"	1
1640	5978	UCAkP51BEzkKimJh7KDflx_g	People & Blogs	"[""319"", ""496"", ""3358"", ""5978"", ""6409""]"	None	3	Lifestyle	UCVrvnobbNGGMsS5n2mJwfOg	People & Blogs	"[""3047""]"	DDNPartners	4	Lifestyle	"[""Cl48ROcYFys""]"	1
1641	3702	UCunkR_ekffRWZppVa1E6tIA	Film & Animation	"[""452"", ""1058"", ""1408"", ""1814"", ""1845"", ""2437"", ""2462"", ""2727"", ""3702"", ""3843"", ""4265""]"	disney interactive	3	Music	UCX8SXsqLbiH47rD-Xm-QaQQ	People & Blogs	""""""	None	2	Music	"[""PoZWABDr87w""]"	1
1642	3843	UCunkR_ekffRWZppVa1E6tIA	Film & Animation	"[""452"", ""1058"", ""1408"", ""1814"", ""1845"", ""2437"", ""2462"", ""2727"", ""3702"", ""3843"", ""4265""]"	disney interactive	3	Music	UCEBLuPkdfRKWR-b80hYIK7g	Music	""""""	BroadbandTV	2	Music	"[""JdAx3kOiI0I""]"	1
1643	452	UCunkR_ekffRWZppVa1E6tIA	Film & Animation	"[""452"", ""1058"", ""1408"", ""1814"", ""1845"", ""2437"", ""2462"", ""2727"", ""3702"", ""3843"", ""4265""]"	disney interactive	3	Music	UC3plLXnGpWZcFBVKRL2pQyg	Entertainment	"[""1829"", ""2123"", ""2124"", ""2764"", ""5199"", ""5341""]"	Maker Studios	3	Food	"[""uWlFz9pFB_o""]"	1
1644	5673	UCFdIIKy9ZQuIuRnpXLVabfQ	People & Blogs	"[""4168"", ""5673""]"	None	1	Hobby	UC7LoPchI2eDpoEanAff27pw	Entertainment	"[""2646"", ""2647"", ""3779"", ""5902"", ""6809"", ""7153""]"	StyleHaul	4	Music	"[""Xq2VHKungak""]"	1
1645	13381	UCT80pRmuw_PIw_5HrqL9HPQ	Entertainment	"[""12077"", ""13066"", ""13082"", ""13381""]"	None	4	Hobby	UCXodGGoCUuMgLFoTf42OgIw	Entertainment	"[""5965"", ""10225"", ""13088"", ""13394""]"	None	2	Hobby	"[""5GjVJS5gtlw"", ""g3k3tMvc_9c"", ""gsdjpxx64ZU""]"	3
1646	13381	UCT80pRmuw_PIw_5HrqL9HPQ	Entertainment	"[""12077"", ""13066"", ""13082"", ""13381""]"	None	4	Hobby	UC45TGakhd-QcI_Y3WLMz3-g	Entertainment	"[""9815"", ""10907"", ""11998"", ""12084"", ""13112""]"	Maker Studios	3	Hobby	"[""FSiSJjQO4pw""]"	1
1647	13381	UCT80pRmuw_PIw_5HrqL9HPQ	Entertainment	"[""12077"", ""13066"", ""13082"", ""13381""]"	None	4	Hobby	UCGcltwAa9xthAVTMF2ZrRYg	Entertainment	"[""6989""]"	Maker Studios	3	Hobby	"[""Ndvi7mbRLBM"", ""tsFhWRpD0t8""]"	2
1648	4919	UCErKUCncCyBgEdxWAtrj5hg	Education	"[""4919""]"	Fullscreen	3	Society	UC7FhOuPmxz8spz_xvJf_xow	Comedy	"[""3037"", ""3069"", ""8110""]"	Awestruck Network	4	Music	"[""F0PIb38iijA""]"	1
1649	8180	UCT9D87j5W7PtE7NHOR5DUOQ	Science & Technology	"[""8180"", ""10755""]"	BroadbandTV	3	Technology	UCwW_vaMPlq8J4weKDsfeJzw	Comedy	"[""717"", ""1665"", ""2353"", ""2785"", ""2871"", ""3279""]"	None	3	Movies	"[""2jCxgoHfJNo""]"	1
1650	7012	UC_gV70G_Y51LTa3qhu8KiEA	People & Blogs	"[""1356"", ""7012""]"	BroadbandTV	4	Food	UCV306eHqgo0LvBf3Mh36AHg	Entertainment	"[""6106""]"	Maker Studios	4	Music	"[""E3hIxLxs6yU"", ""eBSu4vZU1qI"", ""jfP-YY8lXrc""]"	3
1651	1356	UC_gV70G_Y51LTa3qhu8KiEA	People & Blogs	"[""1356"", ""7012""]"	BroadbandTV	4	Food	UCWO367uvnCB49gyvuJzn97Q	Comedy	"[""4519""]"	Fullscreen	3	Lifestyle	"[""rqkJUInYuBM""]"	1
1652	3936	UCI8qvn5uozF_ft7fQhYZC3w	People & Blogs	"[""3936""]"	None	3	Hobby	UCn_kYmg9eBCd68WjO2-EQHg	Comedy	"[""7971""]"	BroadbandTV	3	Music	"[""dgC3_JXikwg"", ""tJv-MA8ltcA""]"	2
1653	3936	UCI8qvn5uozF_ft7fQhYZC3w	People & Blogs	"[""3936""]"	None	3	Hobby	UCb0UzDiA6eHJOIGvdQtu9dQ	Film & Animation	"[""5438""]"	BroadbandTV	2	Hobby	"[""3v0dDEJcgDQ""]"	1
1654	4376	UCCrcbuy5U8qOIKapJvQnTtw	People & Blogs	"[""2473"", ""4376""]"	None	2	Fitness	UCYbKyDZMx_Oj8vKJX65z6NQ	Sports	"[""726"", ""5064""]"	None	2	Fitness	"[""o94IqedQKAE""]"	1
1655	3714	UC1bM_rWa49vRd-aPKo1kUCQ	How-to & Style	"[""3714""]"	Maker Studios	2	Lifestyle	UCRUYJ75QI-SyyQEigDSWxgQ	People & Blogs	"[""4156""]"	None	2	Lifestyle	"[""5RhYSURkZxM""]"	1
1656	1589	UCkreGa7A99rho2K1bKXO4YA	People & Blogs	"[""1589""]"	Studio71	3	Entertainment	UCTvRo7ZqONvaTvh0lG2UYxA	Music	"[""5052"", ""5740"", ""6493"", ""7682"", ""8921"", ""10117"", ""10971"", ""12900""]"	BroadbandTV	3	Hip hop music	"[""EkpUGG3IRv0""]"	1
1657	6198	UCSaOOQEqcK4kn8CfiiQvNRw	Entertainment	"[""6198""]"	Creators Revolution	3	Entertainment	UCW40qDd6XnCXN2yHKnKK-Jg	Comedy	"[""3011"", ""6481""]"	PranksNetwork	3	Entertainment	"[""_SN10Nd9FP4"", ""kB5MlEEQUxs""]"	2
1658	6198	UCSaOOQEqcK4kn8CfiiQvNRw	Entertainment	"[""6198""]"	Creators Revolution	3	Entertainment	UCOEYO2x_UJLXRUyoYQJ178A	Entertainment	""""""	PranksNetwork	4	Entertainment	"[""MY5CKpMdXU0"", ""vjibmmMPljY""]"	2
1659	5572	UCcvSMLuj0OcAASPsTyVlzBA	Entertainment	"[""1990"", ""5572""]"	TopBeautyBlog	3	Music	UC6S1hSjVMFbB9WKv-qZKwuw	Entertainment	"[""3949"", ""5335"", ""6085""]"	Fullscreen	3	Lifestyle	"[""WxsV7rVAZG8""]"	1
1660	5572	UCcvSMLuj0OcAASPsTyVlzBA	Entertainment	"[""1990"", ""5572""]"	TopBeautyBlog	3	Music	UCFbZ_IjS7Knlw8asZodfcQQ	Music	"[""1069"", ""3398""]"	None	2	Music	"[""uzo2yXxShp8""]"	1
1661	5572	UCcvSMLuj0OcAASPsTyVlzBA	Entertainment	"[""1990"", ""5572""]"	TopBeautyBlog	3	Music	UCNGT1TVC80gfnCiY8uYwP0w	Entertainment	""""""	BroadbandTV	2	Music	"[""-ot_vN9bi_U""]"	1
1662	9068	UCCV3bIgzH800SK0AodYKy1g	Entertainment	"[""3551"", ""9068""]"	Studio71	3	Fitness	UCkPdXQp2u7U0o_L4DRHcYlA	People & Blogs	""""""	None	0	Gaming	"[""SJ1KDj2eT54""]"	1
1663	3551	UCCV3bIgzH800SK0AodYKy1g	Entertainment	"[""3551"", ""9068""]"	Studio71	3	Fitness	UCYmA2vTHngGpBGlxDWEFFtg	People & Blogs	""""""	Studio71	3	Lifestyle	"[""UC57tufAUy4""]"	1
1664	6366	UCJHroOyfde4rZLTL2Zmk1UQ	Sports	"[""5235"", ""6366"", ""9844""]"	None	3	Fitness	UCm2hkobWQ9cEMPVqGp9mCUA	People & Blogs	""""""	None	2	Fitness	"[""6Ha4t-eRDT8"", ""9Jq8o7jVza8""]"	2
1665	4105	UCzZqNROgL3-dMxhiGSFx--Q	Entertainment	"[""4105"", ""6317"", ""10977"", ""11846"", ""13018""]"	None	0	Gaming	UCMpWpGXG8tlWA6Xban2m6oA	Entertainment	"[""2082"", ""4813"", ""8071"", ""9219"", ""10037"", ""10254"", ""10257"", ""10400""]"	onerpmweb affiliate	3	Music	"[""xTMV3SqN_Y0""]"	1
1666	6317	UCzZqNROgL3-dMxhiGSFx--Q	Entertainment	"[""4105"", ""6317"", ""10977"", ""11846"", ""13018""]"	None	0	Gaming	UC-r13SLLdZtZNmuC2bMnlmw	Film & Animation	"[""460"", ""1969"", ""3534"", ""4055"", ""13328""]"	Hasbro UGC	3	Animated cartoon	"[""893GOZAwAaE""]"	1
1667	1328	UClGLOG9SdGYzPUlL4ur0zyQ	Entertainment	"[""1328"", ""4956"", ""7968"", ""7969"", ""10193"", ""10617""]"	None	3	Food	UCfWqafyV4h6S_U_QpjT-6Ew	Comedy	"[""5755""]"	Maker Studios	3	Music	"[""Ycs7ChsqqO0""]"	1
1668	11545	UCqdYOBFUUSSnpuQAn4kSu8g	Music	"[""4558"", ""11545""]"	Maker Studios	1	Hip hop music	UCaQgjklPY4JLF0_wF8bOWlA	Entertainment	""""""	DigitalMinds	3	Music	"[""wBPzzR_M94M""]"	1
