	cluster	from	from_category	from_cluster	from_network	from_popularity	from_topic	to	to_category	to_cluster	to_network	to_popularity	to_topic	videos	weight
2903	2419	UCQIP6tGA4AQEIkABgb1AlhQ	Music	"[""2419""]"	Maker Studios	4	Music	UCwuoxi5Eqssk8EZc_G_U4mw	Music	""""""	Maker Studios	3	Music	"[""HmMcu3JaN2k""]"	1
2904	2428	UCNix18EHayYv1jeAxQpGKew	Gaming	"[""2428""]"	ScaleLab	2	Gaming	UC7ezYtIOQSq7_Pk7d5OVJig	Gaming	""""""	Studio71	3	Action game	"[""102SAy4cKTQ"", ""bQpl75YS0WY"", ""xOw1jWY7-Y0""]"	3
2905	4181	UCEqcYA_-sfiu4oaPJvlybmw	Comedy	"[""4181"", ""7582"", ""8771""]"	UCI Affiliate	3	Music	UCxWaUjAzfRXCCp9D5IHa27A	Comedy	"[""1362""]"	UCI Affiliate	4	Music	"[""tl2P7428URM""]"	1
2906	8796	UC4IgEVgl6t18-89GPekZtAw	Gaming	"[""7990"", ""8696"", ""8697"", ""8796"", ""9578"", ""11674""]"	Maker Studios	3	Role-playing video game	UCHXoizN-3WFqqpp9WK0SnNg	Gaming	"[""10920"", ""11760"", ""13546""]"	BroadbandTV	3	Role-playing video game	"[""AoCWI7dZSR0""]"	1
2907	7990	UC4IgEVgl6t18-89GPekZtAw	Gaming	"[""7990"", ""8696"", ""8697"", ""8796"", ""9578"", ""11674""]"	Maker Studios	3	Role-playing video game	UC8OhZGrVfPhiAt62BYfCN6A	Gaming	"[""2558""]"	Maker Studios	2	Gaming	"[""EN7t0zWDgvA""]"	1
2908	7990	UC4IgEVgl6t18-89GPekZtAw	Gaming	"[""7990"", ""8696"", ""8697"", ""8796"", ""9578"", ""11674""]"	Maker Studios	3	Role-playing video game	UCVa7nsA_blpxzmfZWTPEsLQ	Gaming	"[""600"", ""3401"", ""5456"", ""5807"", ""12391""]"	OmniaMediaCo	3	Gaming	"[""GpZiyc6HKtk"", ""Gs0k_k4EfBQ"", ""VuyxjEjyfm4"", ""fbvVgsbWIbg"", ""mOnTfwBqDjc""]"	5
2909	7990	UC4IgEVgl6t18-89GPekZtAw	Gaming	"[""7990"", ""8696"", ""8697"", ""8796"", ""9578"", ""11674""]"	Maker Studios	3	Role-playing video game	UCi7SfadZr52GEftEgYEZL4A	Gaming	"[""5046"", ""12862"", ""13589""]"	ScaleLab	2	Gaming	"[""e2YGaKfhXg4"", ""vDKkKY0x-LQ""]"	2
2910	4502	UCHeb6vnPec9LaNwmcvxP8Mw	Gaming	"[""4502""]"	None	3	Gaming	UC0bC92gFO25qcJcECTQNN_A	Gaming	"[""9646""]"	BroadbandTV	3	Gaming	"[""4HcUTZggYpE"", ""z57ez3qPd2Y""]"	2
2911	4502	UCHeb6vnPec9LaNwmcvxP8Mw	Gaming	"[""4502""]"	None	3	Gaming	UCS9h7_w4G1v_oSUOKC7qTXg	Gaming	"[""10315""]"	None	3	Gaming	"[""f13AG8EUinc""]"	1
2912	4502	UCHeb6vnPec9LaNwmcvxP8Mw	Gaming	"[""4502""]"	None	3	Gaming	UCAA4eBBT2lt4C3YcXMdNOFA	Gaming	"[""9497"", ""9501""]"	Maker Studios	4	Gaming	"[""Byu9EDKOXt4""]"	1
2913	4502	UCHeb6vnPec9LaNwmcvxP8Mw	Gaming	"[""4502""]"	None	3	Gaming	UCOSJXTK9ouCv8IVBIi3_6Jw	Gaming	"[""6270""]"	BroadbandTV	3	Strategy video game	"[""sG3lnlJt6uE""]"	1
2914	1594	UCFG4tHCRnCDRfDM9sGjr83Q	Cars & Vehicles	"[""1594"", ""5714""]"	None	3	Vehicles	UCPSLIJgx-tOkrmS9NkKAy1Q	How-to & Style	"[""5635"", ""6627"", ""6628""]"	None	3	Lifestyle	"[""mhAIcuOSMVw""]"	1
2915	1594	UCFG4tHCRnCDRfDM9sGjr83Q	Cars & Vehicles	"[""1594"", ""5714""]"	None	3	Vehicles	UCPg43ka6hrodDjMtySF3FnQ	How-to & Style	"[""2798""]"	Maker Studios	3	Music	"[""1on5CffQhvM""]"	1
2916	4807	UC2k2x0gsgTYxqIkxQGe8hmQ	Comedy	"[""4807""]"	None	4	Lifestyle	UCBEsXEBydv_YO45TnhqPTDQ	Entertainment	""""""	None	3	Music	"[""-H-_VyOkkpU"", ""2jIFhqunWg8"", ""3TK5zDTG3sQ"", ""5IUyJTefvsE"", ""6LfgWA8xLWs"", ""Cp6TDh0Ekbg"", ""DPH1EtTcMAo"", ""DZk16EtnlBk"", ""HhvOO3sn83Y"", ""I2nXXqm8qzY"", ""IYJFtNlQ3P4"", ""MiyjlLDcV_o"", ""Msh2MBbgw5k"", ""O03Rkbhgto0"", ""PvVv74oCTLQ"", ""Q7Vy8zsD5GY"", ""RUZpkWRgYAE"", ""S8xeuaJwDFw"", ""T_UnlXNf4n4"", ""Vj3cYcz8bSo"", ""YDahUwL9H-Y"", ""ZreCJVnl3e8"", ""cuH1fj-hblc"", ""fsjFXJKB2S0"", ""hDfUroKX6zo"", ""j_q7Ip8IG6c"", ""oEaMv_g9aYs"", ""oO_njuqMSeI"", ""rC0a61PoNww"", ""rt8ij1hy2nk"", ""t-esM6nW8rg"", ""yqpwRP0uwMY""]"	32
2917	7760	UCXhSCMRRPyxSoyLSPFxK7VA	Education	"[""7760""]"	Studio71	4	Lifestyle	UC0v-tlzsn0QZwJnkiaUSJVQ	Entertainment	"[""1207"", ""3183"", ""3744"", ""6478"", ""7987"", ""10489""]"	Fullscreen	5	Music	"[""Fo2Se70ed6Y"", ""WPsw3H---H4""]"	2
2918	10819	UC9MjkLnvywEQuU5xc6bhjMQ	Gaming	"[""6051"", ""10819"", ""12892""]"	BroadbandTV	2	Football	UCD9cMUkHNW380sh3_YedolA	Gaming	"[""5840"", ""6245"", ""12006""]"	BroadbandTV	4	Football	"[""E4gL6-6mw1U""]"	1
2919	2334	UC4-bcER4WWrAqLSoq50dmzw	Comedy	"[""2334""]"	None	2	Food	UCUXGFgupozBh278Nrue-cAw	People & Blogs	"[""5727"", ""5728"", ""7093""]"	BroadbandTV	3	Lifestyle	"[""6D7xQibTt0g"", ""drd07SWTprQ""]"	2
2920	11443	UCtSsuuUS5XVbfG1INYH5osg	Entertainment	"[""11443""]"	Studio71	2	Hip hop music	UCMtlvoqzq03PPzcULdVQmZA	Gaming	"[""12298"", ""13134"", ""13405"", ""13712""]"	None	3	Movies	"[""KMiJAX2mUME""]"	1
2921	8129	UCmOVQgF8082QYnf45uOBsoA	Entertainment	"[""8129""]"	Studio71	4	Music	UCjfPobJg2TZ83j-5AQ54lkQ	Entertainment	"[""4303""]"	Studio71	3	Music	"[""5SzX4CWF_YE""]"	1
2922	5968	UC7FRzhLh9dMrsXLi0U6zkig	Film & Animation	"[""5968"", ""6619""]"	Maker Studios	3	Movies	UCncnlRN31ckfiS10EsPHPfg	Sports	"[""3869"", ""5217"", ""8038""]"	Maker Studios	3	Basketball	"[""WeYu9TGIT9w""]"	1
2923	2519	UCawhykebEeDYMLFNeEdnX7g	People & Blogs	"[""1588"", ""2519"", ""2535"", ""7329"", ""8166"", ""12936""]"	Maker Studios	3	Music	UCGwcH4qnJ2qM_ZJUSFcAMAA	Comedy	"[""3200"", ""6304"", ""7037"", ""7878"", ""9703"", ""9811"", ""10649"", ""10817""]"	Maker Studios	3	Music	"[""97D17NmahME""]"	1
2924	2519	UCawhykebEeDYMLFNeEdnX7g	People & Blogs	"[""1588"", ""2519"", ""2535"", ""7329"", ""8166"", ""12936""]"	Maker Studios	3	Music	UC8az0OO4wXXu2k0ifJjxxBg	Comedy	"[""2116"", ""2359"", ""2934"", ""7790"", ""9710""]"	Maker Studios	3	Music	"[""AfY9H5uiBbE"", ""KsqgZ7j7gBE"", ""M6ka5DnPA0U"", ""UumKYClRaTw"", ""ZMzK-2BPWOA"", ""cCYj0tjiHw8"", ""gcrAjrhYwQA"", ""upJSwMekbQI"", ""xYvnQmAgTyo""]"	9
2925	3340	UCTtLJNRHt5ToPjuimhzdOWw	Education	"[""3340"", ""6944"", ""7327"", ""12122""]"	Maker Studios	3	Hobby	UCEqciJ_tT59NX0FVI_gOYnw	Entertainment	"[""1394"", ""9311"", ""13264""]"	onerpmweb affiliate	2	Hobby	"[""61-nv7jxjdE"", ""GnAm4D0VAbo"", ""Ld-sl11wrKM"", ""cacacnHEVrA""]"	4
2926	12122	UCTtLJNRHt5ToPjuimhzdOWw	Education	"[""3340"", ""6944"", ""7327"", ""12122""]"	Maker Studios	3	Hobby	UCVkBprNsvgB2E14Sm-bby1A	Film & Animation	"[""13419"", ""13719""]"	None	1	Movies	"[""m5zMPza-ps8""]"	1
2927	5543	UCtaNepQqDZc0a-dfRlt7UZg	How-to & Style	"[""5543""]"	WhistleSportsFitness	3	Food	UCOEN1FZ6r566FLk2UiKbEVw	Music	"[""1635"", ""6308"", ""6309""]"	BroadbandTV	3	Hip hop music	"[""e_GK6Rc9F8A""]"	1
2928	10240	UCdHK6g8ddMEcMu9B3LgeKYg	Education	"[""8510"", ""9785"", ""10240""]"	None	3	Children's music	UCplwPnjH1AAB1He_7rMkHgQ	Entertainment	"[""7598""]"	BroadbandTV	4	TV shows	"[""_9CGW4hLsD0""]"	1
2929	9785	UCdHK6g8ddMEcMu9B3LgeKYg	Education	"[""8510"", ""9785"", ""10240""]"	None	3	Children's music	UCPYnVLuSSqX4KJ9vfup2FcQ	People & Blogs	"[""3240"", ""3241"", ""5160"", ""10164"", ""13026""]"	Fullscreen	3	Lifestyle	"[""9MyIg1WsaWY""]"	1
2930	4651	UCOkc2PP2lPDUMLg0p6rGGDQ	People & Blogs	"[""4651""]"	Studio71	3	Movies	UCRUYJ75QI-SyyQEigDSWxgQ	People & Blogs	"[""4156""]"	None	2	Lifestyle	"[""5RhYSURkZxM"", ""6JNIctBXa1E"", ""RM_6GS3r7DE"", ""lMvw7mnlw7g"", ""myKCV8QV_xQ""]"	5
2931	4651	UCOkc2PP2lPDUMLg0p6rGGDQ	People & Blogs	"[""4651""]"	Studio71	3	Movies	UCUexiQWg3zNgoRPzQcsRVlA	People & Blogs	"[""2911"", ""4906""]"	None	2	Lifestyle	"[""dwAWYiHXk8g"", ""j0LxP1SlSBM"", ""vwI8v8VIENg"", ""xHE-tNUgQUg""]"	4
2932	4651	UCOkc2PP2lPDUMLg0p6rGGDQ	People & Blogs	"[""4651""]"	Studio71	3	Movies	UCgvuTfjtQ1r_KLLeb6cbe3A	People & Blogs	"[""4217""]"	Studio71	3		"[""blO9zvJKSJE"", ""ybhol1TQu2A""]"	2
2933	9681	UC55Jb99LT3IINRY_g5V6rtA	Science & Technology	"[""9680"", ""9681"", ""9930""]"	BroadbandTV	2	Technology	UC-tZk0bsaiq9KANWZ2BPO8w	Science & Technology	"[""1513""]"	None	2	Technology	"[""UKmTeS9swzE""]"	1
2934	9681	UC55Jb99LT3IINRY_g5V6rtA	Science & Technology	"[""9680"", ""9681"", ""9930""]"	BroadbandTV	2	Technology	UC25TmsJidl31Hbf5PVckK8Q	Science & Technology	"[""4338""]"	Fullscreen	3	Technology	"[""JF4HOjxfrW8""]"	1
2935	12920	UCEYy1KBuTts141VQvscsdKw	Entertainment	"[""10491"", ""12920""]"	BroadbandTV	3	Children's music	UC_pZxiIq8BRJwG55Wt83WOw	Entertainment	"[""731"", ""1380"", ""10052"", ""10715"", ""11197"", ""11199"", ""11200"", ""12092""]"	BroadbandTV	4		"[""c_ANxnA5MDg""]"	1
2936	5828	UC1H-sZk-cj-tDpfTCZ1f1YQ	Entertainment	"[""5828""]"	Freedom!	2	Lifestyle	UCDJDGQ9LW24SHIRgPEALc3g	Entertainment	"[""8505""]"	None	2	Lifestyle	"[""whYWVAm-RYU""]"	1
2937	2304	UCfyFax0Y5RSDV-PUNeqaebQ	Entertainment	"[""2304""]"	melberries	2	Music	UCRkzUmh6Bo11qyjPgJT_VIg	Entertainment	"[""3144"", ""4122"", ""5751""]"	BroadbandTV	2	Music	"[""18BhXzrWLfQ""]"	1
2938	5436	UCiBKXnJnzhJSf8LwBMBxXJg	Comedy	"[""5436""]"	Maker Studios	1	Lifestyle	UC1sui51YWroxoi8wpzJSC9A	Entertainment	"[""5136"", ""6303"", ""6306""]"	None	1	Gaming	"[""QToaS3oD_XY"", ""leV4QBs_1E0""]"	2
2939	5436	UCiBKXnJnzhJSf8LwBMBxXJg	Comedy	"[""5436""]"	Maker Studios	1	Lifestyle	UCFyOYbQXUOu3jREgo_gixFA	Entertainment	""""""	Maker Studios	1	Lifestyle	"[""LaSYsXuVCOk""]"	1
2940	12389	UCZ_oIYI9ZNpOfWbpZxWNuRQ	Gaming	"[""11713"", ""11715"", ""12389""]"	Divimove FR	3	Gaming	UCWX3CoS0JkXYvYwuAYM1qDQ	Gaming	"[""4344"", ""12087""]"	BroadbandTV	3	Gaming	"[""0ngDS0oCghc"", ""PBeyqzh7Ry4""]"	2
2941	12389	UCZ_oIYI9ZNpOfWbpZxWNuRQ	Gaming	"[""11713"", ""11715"", ""12389""]"	Divimove FR	3	Gaming	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	"[""-HzXupFem5w"", ""-mjiDPXF3X0"", ""12pYLZkQUZw"", ""3ud9un3LJuM"", ""62BseCSpmAU"", ""6ZQcYDtNGu8"", ""84x7P9mhxXc"", ""AeCNkzdmdFk"", ""CefBg9oGzfE"", ""D7zHwnLnNxw"", ""ELtBhWWM5cA"", ""EXbNNyuNIz4"", ""M_9VTiDWDMI"", ""NUy9zg8c8VQ"", ""PyLlKNrqXQY"", ""Smpi_RolsbU"", ""TGrDZKpJ1F0"", ""WHoR6MbKsSY"", ""XVPOLkVWqQo"", ""_1DubIhM0pQ"", ""_AQC77tLtWc"", ""_LOzDI8tMWs"", ""lIpGXh2w1G4"", ""lzqkmFbc0o8"", ""o-S-wbCTHRw"", ""sW6Badnngq0"", ""theQFPJJpek"", ""yDwEqyHEFXo""]"	28
2942	4437	UC-CRXGRabkMD7x6V_Nk9F0A	Film & Animation	"[""4437""]"	None	1	Hobby	UCf7-6EDzrLkuPsz-9I4KTnw	Entertainment	"[""1096"", ""7701""]"	None	2	Lifestyle	"[""Zh7AEAGf-kQ""]"	1
2943	10858	UCstWJTxChY4i_93nbJpvCPQ	Gaming	"[""8141"", ""8142"", ""10858"", ""12861"", ""13966"", ""13968""]"	Social Blade	2	Gaming	UCc9YlRAceIJgKy92P3aBsmQ	Entertainment	"[""8361""]"	BroadbandTV	3	Music	"[""GEAnCz9_YEA""]"	1
2944	11695	UCRCMNm2I4tM4BTmNSboc4QA	Gaming	"[""11694"", ""11695""]"	BelieveSAS managed	3	Gaming	UCcaEEvsR9Q-ucWPHfOLacxg	Gaming	"[""7216"", ""9509""]"	Maker Studios	3	Gaming	"[""OAFLQHpQmvU"", ""wUkzs4EhZDE""]"	2
2945	8709	UCBINYCmwE29fBXCpUI8DgTA	Education	"[""5264"", ""8709""]"	BroadbandTV	4	Lifestyle	UCoKGanMmrKj8RAqAwS5vRug	People & Blogs	"[""4811"", ""4812"", ""6126""]"	None	2	Lifestyle	"[""25v9x_BDwVk"", ""SGQWvgg-uYk""]"	2
2946	8709	UCBINYCmwE29fBXCpUI8DgTA	Education	"[""5264"", ""8709""]"	BroadbandTV	4	Lifestyle	UC-NINtNMPM75eaqh07RCy_Q	Education	"[""5975"", ""7556""]"	BroadbandTV	3	Lifestyle	"[""7UePynjkGIM"", ""IGJPNPurSNo"", ""LJjdbSJVKB8"", ""ZsVBt_-iQqc"", ""cFSb5GzIgHE"", ""dXNbycfEQqs""]"	6
2947	5264	UCBINYCmwE29fBXCpUI8DgTA	Education	"[""5264"", ""8709""]"	BroadbandTV	4	Lifestyle	UCIZSqPHF-R9m3X5o0VPKFdg	Entertainment	""""""	BroadbandTV	3	Music	"[""1ybfgiC8Bn0"", ""6AbvnkNmvUs"", ""GfxK6RSfwC8"", ""MZcKa8LKCvE"", ""OPWGFt_5CDc"", ""TifT0CXnwbo"", ""_otI1uADHW4"", ""iSURWUR0UqQ"", ""tFt0dW7ybV8""]"	9
2948	5508	UCe56RtxwepRSyZ-b--SedOw	Comedy	"[""5508""]"	Studio71	4	Music	UC-NINtNMPM75eaqh07RCy_Q	Education	"[""5975"", ""7556""]"	BroadbandTV	3	Lifestyle	"[""H8zfmckzAIQ""]"	1
2949	5508	UCe56RtxwepRSyZ-b--SedOw	Comedy	"[""5508""]"	Studio71	4	Music	UCUrJTuFfXKKjVYLKHYQpCOA	Entertainment	"[""1644"", ""9359"", ""13934""]"	None	3	Music	"[""-clbjBpieA4""]"	1
2950	5508	UCe56RtxwepRSyZ-b--SedOw	Comedy	"[""5508""]"	Studio71	4	Music	UChM5Ff2yVeIZ16EWiB081cg	Entertainment	"[""7800"", ""11696"", ""12683""]"	Studio71	4	Music	"[""A3VbuEhNOSk"", ""YCvHY3Ui_7I"", ""k-Uy5ExJixw""]"	3
2951	5508	UCe56RtxwepRSyZ-b--SedOw	Comedy	"[""5508""]"	Studio71	4	Music	UC0v-tlzsn0QZwJnkiaUSJVQ	Entertainment	"[""1207"", ""3183"", ""3744"", ""6478"", ""7987"", ""10489""]"	Fullscreen	5	Music	"[""TvIRaYLxrj4"", ""wdcyxxBWVw4""]"	2
2952	5508	UCe56RtxwepRSyZ-b--SedOw	Comedy	"[""5508""]"	Studio71	4	Music	UCjkUsjn8wf7pMfj31_4YnWA	Comedy	"[""3417""]"	None	4	Music	"[""rIBEK48WuTg""]"	1
2953	6506	UC-uEqr0RrbHi3tho9rVnNDw	Entertainment	"[""1855"", ""2507"", ""6506""]"	None	3	Lifestyle	UCgvqvBoSHB1ctlyyhoHrGwQ	Comedy	"[""3708"", ""6455""]"	Maker Studios	4	Action game	"[""q4Zd-LxoK1c""]"	1
2954	2507	UC-uEqr0RrbHi3tho9rVnNDw	Entertainment	"[""1855"", ""2507"", ""6506""]"	None	3	Lifestyle	UCNVMW8UDDZYVxXJqVs3lnUA	Gaming	"[""6116"", ""9951"", ""11039""]"	Divimove	3	Action game	"[""UhDCNMpLfHg""]"	1
2955	8123	UCJEPf8YzOQVDDkw1f886jXg	Gaming	"[""8123"", ""11276"", ""13270""]"	None	2	Gaming	UCI8g17Ss6Iugvvx9g-V3FVQ	Gaming	"[""9695"", ""9696""]"	None	2	Gaming	"[""oXzUeRXJueM""]"	1
2956	11276	UCJEPf8YzOQVDDkw1f886jXg	Gaming	"[""8123"", ""11276"", ""13270""]"	None	2	Gaming	UCrEMDvUyGV1p66Vf5P0O1pg	Film & Animation	"[""12336""]"	None	2	Gaming	"[""OGMwQp6tOkc""]"	1
2957	13270	UCJEPf8YzOQVDDkw1f886jXg	Gaming	"[""8123"", ""11276"", ""13270""]"	None	2	Gaming	UCEGuDrveqBgD0S9nqaOPw6Q	Gaming	"[""5238"", ""12641""]"	None	2	Gaming	"[""SPnq0pmRehg""]"	1
2958	5271	UCaRH3rDr3K3CEfhVqu5mgUQ	Comedy	"[""4736"", ""5271""]"	None	4	Food	UC9VX0KXNH20x9MCH3xGjisg	Entertainment	"[""4222""]"	None	4	Lifestyle	"[""Q54p7S_K8fw"", ""kG_baw4QRUA""]"	2
2959	3326	UCi0Qq-WTd50vbH9zxS1FDRA	Entertainment	"[""3326""]"	ScaleLab	1	Movies	UCyxChiPQytx6J2FpRWSDUPQ	Film & Animation	""""""	Machinima	2		"[""g56p-i-q3gI""]"	1
2960	13941	UCMPUE1lfT4-4qLgaJkaWmBQ	Gaming	"[""7179"", ""13941""]"	BroadbandTV	3	Action game	UCtn4sFXvAW1il1MKDja11YA	Gaming	"[""10860""]"	BroadbandTV	3	Role-playing video game	"[""6INt2JeB3wg"", ""Gr0dyStJNxA""]"	2
2961	13941	UCMPUE1lfT4-4qLgaJkaWmBQ	Gaming	"[""7179"", ""13941""]"	BroadbandTV	3	Action game	UCUl7mwOyySfZzUkq4H29nug	Gaming	"[""6651"", ""6971""]"	BroadbandTV	2	Gaming	"[""hmtOztWuXI0""]"	1
2962	13941	UCMPUE1lfT4-4qLgaJkaWmBQ	Gaming	"[""7179"", ""13941""]"	BroadbandTV	3	Action game	UCw-n4KaQFH1-CuBHXpZKIBA	Gaming	"[""9658"", ""9659"", ""9662"", ""9663""]"	QuizGroup	3	Action game	"[""FHuvL8qbvmc"", ""sV3urg1Ggr4""]"	2
2963	10499	UCX8sAJmvoXNPFDO2Ohe9e-w	Gaming	"[""6413"", ""7142"", ""8886"", ""9376"", ""9378"", ""10499"", ""11440"", ""11441"", ""11444""]"	Maker Studios	2	Action game	UCLumW8BckP0H9m1FdncNkMw	Comedy	"[""8969"", ""9049"", ""9227""]"	Fullscreen	2	Music	"[""32ESWV6xJ5o""]"	1
2964	8886	UCX8sAJmvoXNPFDO2Ohe9e-w	Gaming	"[""6413"", ""7142"", ""8886"", ""9376"", ""9378"", ""10499"", ""11440"", ""11441"", ""11444""]"	Maker Studios	2	Action game	UCQzt2QnW9Ycq8DZygglf7bA	Music	""""""	None	1	Music	"[""-LJi-uC_phw""]"	1
2965	9791	UCEEVeH_OhEZ3XOswJbWjrbQ	Entertainment	"[""2472"", ""9791""]"	Maker Studios	2	Music	UCUrH0l0UiATVLWJIKJ4VxWg	Entertainment	"[""11"", ""1815"", ""7140"", ""9792""]"	BroadbandTV	3	Lifestyle	"[""qamiaeE9xL4""]"	1
2966	2472	UCEEVeH_OhEZ3XOswJbWjrbQ	Entertainment	"[""2472"", ""9791""]"	Maker Studios	2	Music	UClRZx3mGmJuER4FCFpAnjiA	Gaming	""""""	None	1	Music	"[""_lWENbWls4I""]"	1
2967	9791	UCEEVeH_OhEZ3XOswJbWjrbQ	Entertainment	"[""2472"", ""9791""]"	Maker Studios	2	Music	UCxJs0oZQ9Hnk20KZEL79ObA	Music	"[""749""]"	BroadbandTV	3	Music	"[""bqX00q5tYmI""]"	1
2968	2617	UChdPopq2IFHuw6ZWK-ZObkw	People & Blogs	"[""2617""]"	None	0	Lifestyle	UCCswY5cKZ3ZGeyF2rZIV0Gw	Sports	""""""	Maker Studios	2	Sports	"[""pI5zyz0zFYA""]"	1
2969	7465	UCMVCs1F_XGueuaD9AfgTWmg	Film & Animation	"[""4786"", ""4893"", ""5484"", ""5707"", ""5708"", ""7441"", ""7442"", ""7465"", ""7856"", ""8132"", ""9357"", ""9375"", ""9622"", ""11115"", ""11317"", ""11423""]"	Alloy	3	Movies	UCOpcACMWblDls9Z6GERVi1A	Film & Animation	"[""732"", ""3287"", ""4424"", ""7664"", ""7665"", ""8162"", ""10011"", ""13855""]"	Break	4	Movies	"[""eJbGJCathBY"", ""nO1N-Gdsefg""]"	2
2970	4222	UC9VX0KXNH20x9MCH3xGjisg	Entertainment	"[""4222""]"	None	4	Lifestyle	UCHEf6T_gVq4tlW5i91ESiWg	Entertainment	"[""3181"", ""7252""]"	Fullscreen	4	Gaming	"[""yULWcQCwPTE""]"	1
2971	4222	UC9VX0KXNH20x9MCH3xGjisg	Entertainment	"[""4222""]"	None	4	Lifestyle	UCaRH3rDr3K3CEfhVqu5mgUQ	Comedy	"[""4736"", ""5271""]"	None	4	Food	"[""07mydYW0CLc"", ""1p_tvlM7MD8"", ""X9DEpzMGO4w"", ""gFmqdrzZkbM"", ""mlFdXN-i7Y8"", ""rS0d8LF1ZYE"", ""tHCcGrSmPBA"", ""tjugpMYc_Xg""]"	8
2972	4222	UC9VX0KXNH20x9MCH3xGjisg	Entertainment	"[""4222""]"	None	4	Lifestyle	UC0v-tlzsn0QZwJnkiaUSJVQ	Entertainment	"[""1207"", ""3183"", ""3744"", ""6478"", ""7987"", ""10489""]"	Fullscreen	5	Music	"[""TvIRaYLxrj4"", ""wdcyxxBWVw4""]"	2
2973	4222	UC9VX0KXNH20x9MCH3xGjisg	Entertainment	"[""4222""]"	None	4	Lifestyle	UCwaNuezahYT3BOjfXsne2mg	Comedy	"[""3749""]"	Maker Studios	3	Music	"[""-zI5oQk_D_k""]"	1
2974	5617	UCbgtuRStKI_5ACSjubSTUPA	Gaming	"[""5617""]"	None	4	Action game	UC0v-tlzsn0QZwJnkiaUSJVQ	Entertainment	"[""1207"", ""3183"", ""3744"", ""6478"", ""7987"", ""10489""]"	Fullscreen	5	Music	"[""GsQl91aaaJc""]"	1
2975	7093	UCUXGFgupozBh278Nrue-cAw	People & Blogs	"[""5727"", ""5728"", ""7093""]"	BroadbandTV	3	Lifestyle	UC9aFSe6WyEiQD_PqsVHH1PA	Entertainment	""""""	BroadbandTV	4	Fashion	"[""39NH2p7M2Q0"", ""3ep7Thf9-jM"", ""4tc-p5IrT6M"", ""5BNLbviCaUs"", ""6d2q3YdUoUU"", ""8A_3nuVMN0c"", ""C-mf5czan4w"", ""E7yiUUSQwe4"", ""JzbzMKTMeWo"", ""L-sjHZjFPtY"", ""N8ppoxfvz_8"", ""NaeZ9aiOV3g"", ""OY6c-Le52b8"", ""SCO8VDvqZKY"", ""TY6rvORU0So"", ""Tkxx6MTFtVw"", ""gerTF6v4lcE"", ""h4PEfe7kCpc"", ""vnLyQBm_1NY"", ""wCnqAS0Ktgs"", ""xmK3wfoD5rY""]"	21
2976	1632	UCruokLOL7DVsOAL6B7GAqaQ	Music	"[""1632"", ""1816"", ""2660"", ""3883"", ""8544"", ""10007""]"	onerpmweb affiliate	3	Hip hop music	UCo9ExXwpxwBaYRM4mkD_J4A	Music	"[""292"", ""5191"", ""8407"", ""10243"", ""12758"", ""13216"", ""13801""]"	BroadbandTV	2	Hip hop music	"[""3Y35oME3afU"", ""d8yBedTzGcc""]"	2
2977	6811	UCCJrkoCBepsJN2QUauufOPA	Entertainment	"[""5660"", ""6811""]"	Fullscreen	4	Role-playing video game	UC8G2owZRkHtotF_7OkJkThA	Gaming	"[""1867"", ""1988"", ""4608"", ""6396"", ""11143"", ""11312"", ""11972""]"	None	1	Gaming	"[""lYr81oh_qtY""]"	1
2978	6811	UCCJrkoCBepsJN2QUauufOPA	Entertainment	"[""5660"", ""6811""]"	Fullscreen	4	Role-playing video game	UC5il6SUm4vMcfA1yQVblvbA	Gaming	"[""9971"", ""10249""]"	BroadbandTV	1	Action game	"[""IBpmG7mnGoQ""]"	1
2979	6811	UCCJrkoCBepsJN2QUauufOPA	Entertainment	"[""5660"", ""6811""]"	Fullscreen	4	Role-playing video game	UCC57Qg0a03p2YynxfzTSEiQ	Gaming	"[""1186""]"	None	2	Gaming	"[""WNbRRliZwiQ""]"	1
2980	5660	UCCJrkoCBepsJN2QUauufOPA	Entertainment	"[""5660"", ""6811""]"	Fullscreen	4	Role-playing video game	UCy4kazzw-kNvJTJng3X8XFA	Gaming	"[""8014""]"	None	2	Gaming	"[""AYvRA_vNNsY""]"	1
2981	6811	UCCJrkoCBepsJN2QUauufOPA	Entertainment	"[""5660"", ""6811""]"	Fullscreen	4	Role-playing video game	UCjXM0DCvaPypeEx12xxGKCQ	Gaming	"[""6653"", ""8281"", ""8874"", ""10196"", ""11436"", ""12864"", ""12912"", ""13303"", ""13528"", ""13619"", ""13643""]"	Maker Studios	2	Gaming	"[""3uTfmiPjxjk""]"	1
2982	3840	UCR1aFO8kPS2WgdOfvU0zpag	People & Blogs	"[""3840""]"	Fullscreen	3	Lifestyle	UC3bO1qGcFovPqFEa-mg4EyA	Comedy	""""""	Maker Studios	4	Music	"[""l9bxLEnpGaA""]"	1
2983	3840	UCR1aFO8kPS2WgdOfvU0zpag	People & Blogs	"[""3840""]"	Fullscreen	3	Lifestyle	UCPvHfZ4tmjeBXo8cIpv60vg	How-to & Style	"[""4234""]"	Studio71	3	Lifestyle	"[""CWqs4MFT-Ek"", ""LumVfN3W5h0""]"	2
